###Input_File	Marker	keep_Audio	Start_formatiert	Ende_formatiert	Start_(sek.)	Ende_(sek.)	Länge_(sek.)	Beschreibung	Ort	Lokation	DateTime	AddToStart	1.0
aaa_IMG_8569.jpg		no	0:00	0:05	0.000	5.000	5.000	Allianz, Wannsee			15.6.91 (Sa) 12:00		
IMG_8500.jpg		no	0:05	0:10	5.000	10.000	5.000	Allianz, Wannsee			15.6.91 (Sa) 12:00		
IMG_8501.jpg		no	0:10	0:15	10.000	15.000	5.000	Allianz, Wannsee			15.6.91 (Sa) 12:00		
IMG_8502.jpg		no	0:15	0:20	15.000	20.000	5.000	Allianz, Wannsee			15.6.91 (Sa) 12:00		
IMG_8503.jpg		no	0:20	0:25	20.000	25.000	5.000	Allianz, Wannsee			15.6.91 (Sa) 12:00		
IMG_8504.jpg		no	0:25	0:30	25.000	30.000	5.000	Allianz, Wannsee			15.6.91 (Sa) 12:00		
IMG_8505.jpg		no	0:30	0:35	30.000	35.000	5.000	Allianz, Wannsee			15.6.91 (Sa) 12:00		
IMG_8506.jpg		no	0:35	0:40	35.000	40.000	5.000	Allianz, Wannsee			15.6.91 (Sa) 12:00		
IMG_8507.jpg		no	0:40	0:45	40.000	45.000	5.000	Allianz, Wannsee			15.6.91 (Sa) 12:00		
IMG_8508.jpg		no	0:45	0:50	45.000	50.000	5.000	Allianz, Wannsee			15.6.91 (Sa) 12:00		
IMG_8509.jpg		no	0:50	0:55	50.000	55.000	5.000	Allianz, Wannsee			15.6.91 (Sa) 12:00		
IMG_8510.jpg		no	0:55	1:00	55.000	60.000	5.000	Allianz, Wannsee			15.6.91 (Sa) 12:00		
IMG_8511.jpg		no	1:00	1:05	60.000	65.000	5.000	Allianz, Wannsee			15.6.91 (Sa) 12:00		
IMG_8512.jpg		no	1:05	1:10	65.000	70.000	5.000	Allianz, Wannsee			15.6.91 (Sa) 12:00		
IMG_8513.jpg		no	1:10	1:15	70.000	75.000	5.000	Allianz, Wannsee			15.6.91 (Sa) 12:00		
IMG_8514.jpg		no	1:15	1:20	75.000	80.000	5.000	Allianz, Wannsee			15.6.91 (Sa) 12:00		
IMG_8515.jpg		no	1:20	1:25	80.000	85.000	5.000	Allianz, Wannsee			15.6.91 (Sa) 12:00		
